P_bars,H2OT_m_wtpc,CO2T_m_ppmw,ST_m_ppmw,Fe3Fet_m,S6St_m,logfO2,dFMQ,vapor_wt,O2_v_mf,CO2_v_mf,CO_v_mf,H2O_v_mf,H2_v_mf,S2_v_mf,SO2_v_mf,H2S_v_mf,CH4_v_mf,OCS_v_mf,CS_v_mf,H2OT_m_wtpc_norm,CO2T_m_ppmw_norm,ST_m_ppmw_norm,SUM_v_mf,XO2_BYDIFF_v_mf
2194.257166547809,0.2,1100.0,1419.9999999999998,0.1,0.00015553177033585534,-10.372322719351176,-1.00657501394409,0.0,1.2538325063063472e-14,0.9014886121715369,0.08664242696005742,0.001581034960542445,5.4827943997313365e-05,4.790611434651959e-05,5.156977772033751e-05,0.00012259419118158704,2.1152538284284652e-09,0.010007199922255102,97.12183867718568,1.0,1.0,1.0,0.999996174156904,3.825843108540283e-06
2100.0,0.20000649082887162,1045.435806776248,1419.6617913046473,0.10012648757009977,0.00015080749948152898,-10.379021808014395,-1.005723370116133,5.313969303595834e-05,1.313659479595447e-14,0.9008634958594174,0.08709560142389101,0.001657068303129547,5.842267938630262e-05,5.010888480284786e-05,5.389417609066632e-05,0.00013139396654446214,2.1810572463650763e-09,0.01009001252566687,96.19269802881263,1.000032454144358,0.9503961879784073,0.9997618248624278,0.9999999999999994,1.3655743202889425e-14
2000.0,0.20001280937221919,988.3361391316921,1419.2990967925157,0.1002611098099539,0.00014593430130075782,-10.386134871976578,-1.0048256559404578,0.00010873135673085849,1.3833076911203353e-14,0.9001774652891573,0.08758561988096483,0.0017451902929427672,6.263396218954369e-05,5.26711468908813e-05,5.6595112608149127e-05,0.00014172415163406316,2.253213599503007e-09,0.010178097910384945,95.20741134553084,1.000064046861096,0.8984873992106291,0.9995064061919127,0.9999999999999999,1.3988810110276972e-14
1900.0,0.20001848128253522,932.0453922957664,1418.9322710287167,0.10039621196984436,0.00014121437558401083,-10.393253030991003,-1.003933036817024,0.00016351909903151548,1.460299953081768e-14,0.8994699524578783,0.08808584750991602,0.0018421714174374829,6.731846746230626e-05,5.550119702168818e-05,5.95752481585403e-05,0.00015323685121721833,2.327870077797464e-09,0.010266394523023643,94.22119953151348,1.000092406412676,0.8473139929961513,0.9992480781892373,1.0,1.454392162258955e-14
1800.0,0.20002343072481715,876.5553267985598,1418.561134946035,0.10053185146398347,0.0001366446628216319,-10.400374965049265,-1.0030441927374287,0.0002175110170625444,1.5458618689821038e-14,0.8987389742421374,0.08859665528770035,0.0019493329465156478,7.255562549218295e-05,5.864360791771058e-05,6.288102136090184e-05,0.0001661290494268,2.4051046128190278e-09,0.010354825814329277,93.23231293923504,1.0001171536240856,0.7968684789077817,0.9989867147507291,1.0000000000000002,1.5210055437364645e-14
1700.0,0.2000275636214559,821.857293552555,1418.1854329282696,0.10066809251061702,0.00013222135499958015,-10.40749920097698,-1.0021576505272858,0.00027071682829215226,1.6415074443772435e-14,0.8979819965722916,0.08911844897017891,0.002068443695966231,7.84435314713458e-05,6.21534160940347e-05,6.656976301639283e-05,0.00018064346073162017,2.4849947055292983e-09,0.010443298105238774,92.23860551940494,1.0001378181072795,0.7471429941386863,0.9987221358649787,1.0000000000000002,1.6209256159527285e-14
1600.0,0.20003076209755985,767.9422959497927,1417.8048572237888,0.10080500736801096,0.0001279407791428698,-10.414624084450413,-1.0012717558628594,0.0003231460962391859,1.7491291772078755e-14,0.897195897762006,0.08965168710195337,0.0022017148762852232,8.510476729624566e-05,6.609938799042954e-05,7.071309057228676e-05,0.00019708264330944327,2.567616834898807e-09,0.010531697802952551,91.23740924040723,1.0001538104877992,0.698129359954357,0.9984541248054852,0.9999999999999999,1.765254609153999e-14
1500.0,0.20003287660446115,714.800923274754,1417.4189692167286,0.10094267852307401,0.00012379941353699787,-10.421747729909876,-1.0003846231844644,0.0003748106750075815,1.871124227596311e-14,0.8963767809339795,0.09019688989076384,0.0023519477044316476,9.269454634773596e-05,7.056858251122646e-05,7.54016547694122e-05,0.00021582868098153326,2.653045111178449e-09,0.010619885353151112,90.22536599647638,1.0001643830223057,0.6498190211588674,0.9981823726878372,0.9999999999999999,1.887379141862766e-14
1400.0,0.20003371414444251,662.4232646951743,1417.0272416864552,0.10108120182853696,0.00011979391165295069,-10.4288679486715,-0.9994940638082319,0.00042572101992133287,2.0105746835426192e-14,0.8955197076237187,0.09075464901991645,0.0025227442154731636,0.00010141234034779087,7.567288030300821e-05,8.075192454481159e-05,0.00023737122389488638,2.7413492156060076e-09,0.010707688030431962,89.19817918043894,1.0001685707222125,0.602202967904704,0.9979065082298982,1.0,1.9984014443252818e-14
1300.0,0.20003302225040845,610.7987982727121,1416.6289253450525,0.10122069053286052,0.00011592113081821735,-10.435982156753195,-0.998597493752067,0.0004758913587316574,2.1715110064999622e-14,0.8946183123902397,0.09132563935337201,0.002718815292521338,0.00011151886193840192,8.155850190067367e-05,8.691608472121606e-05,0.00026234829696461726,2.8325914767998806e-09,0.010794888385728514,88.15026643295235,1.0001651112520422,0.5552716347933747,0.9976260037641216,0.9999999999999998,2.19824158875781e-14
1200.0,0.20003046315646675,559.9162436985978,1416.2230393367706,0.10136128145534846,0.00011217817902266876,-10.443087233363274,-0.9976917922242876,0.000525335207974229,2.3593072721650864e-14,0.8936642295640883,0.09191063008183194,0.0029464424542678083,0.00012336151472643438,8.84202971247804e-05,9.409688436185385e-05,0.0002916072967982535,2.926822163123785e-09,0.01088120897995509,87.07423218413497,1.0001523157823338,0.5090147669987253,0.9973401685470217,1.0000000000000002,2.3425705819590803e-14
