P_bars,H2OT_m_wtpc,CO2T_m_ppmw,ST_m_ppmw,Fe3Fet_m,S6St_m,logfO2,dFMQ,vapor_wt,O2_v_mf,CO2_v_mf,CO_v_mf,H2O_v_mf,H2_v_mf,S2_v_mf,SO2_v_mf,H2S_v_mf,CH4_v_mf,OCS_v_mf,CS_v_mf,H2OT_m_wtpc_norm,CO2T_m_ppmw_norm,ST_m_ppmw_norm,SUM_v_mf,XO2_BYDIFF_v_mf
1968.4530147835103,0.2,1100.0,1419.9999999999998,0.10239023697463111,0.003721871432752416,-10.583836375030996,-1.1999999999999993,0.0,,0.9960489022544797,,0.003951097745520314,,,0.0,0.0,,,,1.0,1.0,1.0,1.0,0.0
1965.1834771962253,0.2,1056.6457879129857,1418.82448444912,0.12477103592670377,0.02174707623760598,-10.090188550033291,-0.7060902596000442,4.593742273950018e-05,,0.9586584273652698,,0.003957384925452254,,,0.037658347966101714,0.0,,,25.456730821761205,1.0,0.9605870799208961,0.9991721721472678,1.000274160256824,-0.00027416025682391876
1961.9139396089408,0.2,1054.2365660222445,1418.7488711472922,0.12486690069385623,0.02189693475189168,-10.088581535392459,-0.7042213295569599,4.761363090381277e-05,,0.9583403235246583,,0.00396362051774524,,,0.010219369596218117,0.027650316347705615,,,25.306265410907795,1.0,0.9583968782020404,0.9991189233431637,1.0001736299863273,-0.00017362998632730609
1958.644402021656,0.2,1051.9221963174432,1418.6832576413992,0.12486352627721536,0.021891644346778847,-10.08898746215822,-0.7043653409204698,5.003442085280278e-05,,0.9581064655902417,,0.00396988310713334,,,0.01022215599414149,0.02769456631901669,,,25.268704865287145,1.0,0.9562929057431302,0.9990727166488729,0.9999930710105331,6.928989466858937e-06
1955.3748644343716,0.2,1049.8072787889334,1418.6234070483542,0.12486060270458654,0.021887061685449294,-10.089384261552949,-0.7045002249129482,5.223757031534802e-05,,0.9580527125731868,,0.003976166315368484,,,0.010225493883464687,0.0277395127455773,,,25.235151989682727,1.0,0.9543702534444849,0.9990305683439116,0.9999938855175973,6.114482402730381e-06
1952.1053268470869,0.2,1047.6924200718397,1418.5633862839259,0.12485767770263607,0.02188247763017654,-10.089781104404457,-0.7046351523622043,5.4440911264057445e-05,,0.9579978054504067,,0.0039824705577227,,,0.01022889236639507,0.02778470615713007,,,25.201450077333224,1.0,0.9524476546107634,0.998988300199948,0.9999938745316544,6.125468345552498e-06
1948.8357892598024,0.2,1045.578688788878,1418.5032260313965,0.12485475290096115,0.02187789473526342,-10.090177957668216,-0.7047700902237111,5.664327564787629e-05,,0.9579427176534434,,0.00398879593843443,,,0.010232313070567548,0.027830039851643614,,,25.167722016849858,1.0,0.9505260807171618,0.9989459338249272,0.999993866514089,6.133485911052894e-06
1945.5662516725174,0.2,1043.4660803706765,1418.4429254001927,0.12485182828285603,0.02187331297423599,-10.090574821682814,-0.7049050388360598,5.884466943019482e-05,,0.9578874445093745,,0.003995142563894116,,,0.010235756312638872,0.027875515070190003,,,25.133967190109352,1.0,0.948605527609706,0.9989034685916852,0.9999938584560975,6.141543902549174e-06
1942.296714085233,0.2,1041.3545944110886,1418.3824836167908,0.12484890383681772,0.021868732328788047,-10.090971696681367,-0.7050399984323601,6.104509402137834e-05,,0.9578319851405221,,0.004001510541190544,,,0.010239222181641078,0.02792113250384148,,,25.100185599294562,1.0,0.9466859949191714,0.9988609039554867,0.9999938503671952,6.149632804763883e-06
1939.0271764979482,0.2,1039.2442304904853,1418.3218999022397,0.12484597955120931,0.021864152780417128,-10.091368582899714,-0.7051749692484552,6.324455085238269e-05,,0.9577763386507512,,0.004007899978143879,,,0.010242710780480462,0.0279668928376233,,,25.06637724440971,1.0,0.9447674822640775,0.9988182393677746,0.9999938422469988,6.157753001168054e-06
1935.7576389106637,0.2,1037.1349881887838,1418.2611734724492,0.12484305541431746,0.021859574310514735,-10.091765480575269,-0.7053099515217607,6.544304136216467e-05,,0.9577205041382876,,0.004014310983294878,,,0.010246222213565342,0.028012796760114714,,,25.03254212548269,1.0,0.9428499892625307,0.9987754742763728,0.9999938340952624,6.165904737565064e-06
1932.488101323379,0.2,1035.0268670871974,1418.200303538278,0.1248401314144519,0.02185499690052185,-10.092162389944999,-0.7054449454892389,6.764056699058451e-05,,0.9576644806954208,,0.004020743665924097,,,0.01024975657100797,0.02805884497970144,,,24.99868024228847,1.0,0.9409335155338158,0.998732608125548,0.9999938259120543,6.174087945676199e-06
1929.2185637360942,0.2,1032.9198667665064,1418.1392893052969,0.12483720753973646,0.021850420531602337,-10.092559311249653,-0.7055799513916412,6.983712919008193e-05,,0.957608267408488,,0.0040271981360418645,,,0.010253313964503501,0.02810503818785898,,,24.964791594925412,1.0,0.939018060696824,0.9986896403558431,0.9999938176968924,6.182303107560294e-06
